name,subname,url,holiday,nearest,genre,price_dinner,price_lunch,star,address,tel,reviews,bookmarks,menu_url,photo_out,photo_in
パティスリー・ラ・バランス銀座,（Patisserie La Balance Ginza ）,https://tabelog.com/tokyo/A1301/A130101/13121493/,土日祝,銀座駅,ケーキ チョコレート,￥2000～￥2999,￥1000～￥1999,3.20,東京都 中央区銀座7-8-15 第2新橋会館　１Ｆ,-,15,280,https://tabelog.com/tokyo/A1301/A130101/13121493/dtlmenu,https://tabelog.com/tokyo/A1301/A130101/13121493/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1301/A130101/13121493/dtlphotolst/4/smp2
パティスリー　バナナや,（patisserie Bananaya）,https://tabelog.com/tokyo/A1318/A131812/13053760/,-,世田谷代田駅,ケーキ,～￥999,～￥999,3.17,東京都 世田谷区代田1-45-1 ,-,11,323,https://tabelog.com/tokyo/A1318/A131812/13053760/dtlmenu,https://tabelog.com/tokyo/A1318/A131812/13053760/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1318/A131812/13053760/dtlphotolst/4/smp2
ラ・メゾン アンソレイユターブル パティスリー ウィング高輪EAST店,（La Maison ensoleille table patisserie）,https://tabelog.com/tokyo/A1316/A131603/13195494/,不定休,品川駅,ケーキ,～￥999,￥3000～￥3999,3.09,東京都 港区高輪3-26-26 ウィング高輪EAST B1F,-,6,78,https://tabelog.com/tokyo/A1316/A131603/13195494/dtlmenu,https://tabelog.com/tokyo/A1316/A131603/13195494/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1316/A131603/13195494/dtlphotolst/4/smp2
パティスリー ドゥ ラベイユ,（PATISSERIE DE L'ABEILLE）,https://tabelog.com/tokyo/A1319/A131906/13221566/,-,荻窪駅,ケーキ 洋菓子（その他）,-,￥1000～￥1999,3.09,東京都 杉並区天沼3-6-25 ,-,3,154,https://tabelog.com/tokyo/A1319/A131906/13221566/dtlmenu,https://tabelog.com/tokyo/A1319/A131906/13221566/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1319/A131906/13221566/dtlphotolst/4/smp2
パティスリー ハナシロ,（パティスリー HANASHIRO）,https://tabelog.com/tokyo/A1323/A132304/13188378/,不定休,東十条駅,ケーキ マカロン,-,～￥999,3.06,東京都 北区中十条3-11-7 ひまわりコーポ 1F,-,4,85,https://tabelog.com/tokyo/A1323/A132304/13188378/dtlmenu,https://tabelog.com/tokyo/A1323/A132304/13188378/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1323/A132304/13188378/dtlphotolst/4/smp2
パティスリークィーン・アリス 羽田空港店,,https://tabelog.com/tokyo/A1315/A131504/13104003/,-,羽田空港第２ターミナル駅（東京モノレール）,ケーキ,-,￥1000～￥1999,3.06,東京都 大田区羽田空港3丁目4-2 羽田空港第2旅客ターミナル,-,3,24,https://tabelog.com/tokyo/A1315/A131504/13104003/dtlmenu,https://tabelog.com/tokyo/A1315/A131504/13104003/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1315/A131504/13104003/dtlphotolst/4/smp2
パティスリーシェフ アトレ亀戸店,,https://tabelog.com/tokyo/A1312/A131202/13109350/,無休,亀戸駅,洋菓子（その他）,-,～￥999,3.05,東京都 江東区亀戸5-1-1 アトレ亀戸  1F,-,2,4,https://tabelog.com/tokyo/A1312/A131202/13109350/dtlmenu,https://tabelog.com/tokyo/A1312/A131202/13109350/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1312/A131202/13109350/dtlphotolst/4/smp2
パティスリーQBG TOKYO STATION limited edition,（パティスリーキュービージー）,https://tabelog.com/tokyo/A1302/A130201/13193829/,無休,東京駅,ケーキ,-,-,3.03,東京都 千代田区丸の内1-9-1 ecute東京サウスコート,-,2,101,https://tabelog.com/tokyo/A1302/A130201/13193829/dtlmenu,https://tabelog.com/tokyo/A1302/A130201/13193829/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1302/A130201/13193829/dtlphotolst/4/smp2
パティスリー ルプティポ,（Le Petit Pot）,https://tabelog.com/tokyo/A1321/A132101/13171677/,月曜日(月曜日が祝日の場合は営業。翌火曜日に休業します）３週間に一度、月、火が定休日になります,東長崎駅,ケーキ パン,-,-,3.03,東京都 新宿区西落合4-17-14 ベルハイム西落合 1F,-,2,52,https://tabelog.com/tokyo/A1321/A132101/13171677/dtlmenu,https://tabelog.com/tokyo/A1321/A132101/13171677/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1321/A132101/13171677/dtlphotolst/4/smp2
パティスリークローバー パルコ調布店,,https://tabelog.com/tokyo/A1326/A132601/13138585/,年中無休,調布駅,洋菓子（その他）,-,￥1000～￥1999,3.00,東京都 調布市小島町1-38-1 調布パルコ  B1F,-,1,7,https://tabelog.com/tokyo/A1326/A132601/13138585/dtlmenu,https://tabelog.com/tokyo/A1326/A132601/13138585/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1326/A132601/13138585/dtlphotolst/4/smp2
パティスリープルーム TOKYO Me+店,,https://tabelog.com/tokyo/A1302/A130201/13202097/,無休,東京駅,洋菓子（その他） ドーナツ,-,-,-,東京都 千代田区丸の内1-9-1 東京駅一番街 TOKYO Me+ 1F,-,-,28,https://tabelog.com/tokyo/A1302/A130201/13202097/dtlmenu,https://tabelog.com/tokyo/A1302/A130201/13202097/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1302/A130201/13202097/dtlphotolst/4/smp2
patisserie le-333,,https://tabelog.com/tokyo/A1307/A130703/13238427/,無し,広尾駅,ケーキ パフェ カフェ,～￥999,～￥999,3.23,東京都 港区南麻布5-16-6 CLAM HIROO B1F,-,48,5712,https://tabelog.com/tokyo/A1307/A130703/13238427/dtlmenu,https://tabelog.com/tokyo/A1307/A130703/13238427/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1307/A130703/13238427/dtlphotolst/4/smp2
BAR&PATISSERIE Megan,,https://tabelog.com/tokyo/A1303/A130301/13225125/,なし,代官山駅,カフェ バー スイーツ（その他）,￥2000～￥2999,￥1000～￥1999,3.36,東京都 渋谷区東1-29-3 SHIBUYA BRIDGE B棟1F,-,43,6091,https://tabelog.com/tokyo/A1303/A130301/13225125/dtlmenu,https://tabelog.com/tokyo/A1303/A130301/13225125/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1303/A130301/13225125/dtlphotolst/4/smp2
パティスリー・ルミュー,,https://tabelog.com/tokyo/A1326/A132601/13005970/,水曜日,つつじケ丘駅,ケーキ カフェ,～￥999,～￥999,3.63,東京都 調布市西つつじケ丘4-6-2 １０８,-,63,1847,https://tabelog.com/tokyo/A1326/A132601/13005970/dtlmenu,https://tabelog.com/tokyo/A1326/A132601/13005970/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1326/A132601/13005970/dtlphotolst/4/smp2
リムヴェール パティスリー カフェ,（Limevert Patisserie Cafe）,https://tabelog.com/tokyo/A1318/A131814/13182857/,不定休,祖師ケ谷大蔵駅,ケーキ カフェ,￥1000～￥1999,￥1000～￥1999,3.62,東京都 世田谷区祖師谷1-8-14 ,-,51,1784,https://tabelog.com/tokyo/A1318/A131814/13182857/dtlmenu,https://tabelog.com/tokyo/A1318/A131814/13182857/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1318/A131814/13182857/dtlphotolst/4/smp2
パティスリー キハチ 羽田空港第2ターミナル店,（PATISSERIE KIHACHI）,https://tabelog.com/tokyo/A1315/A131504/13024619/,無休,羽田空港第２ターミナル駅（東京モノレール）,ケーキ アイスクリーム,～￥999,～￥999,3.56,東京都 大田区羽田空港3-4-2 羽田空港第2旅客ターミナル  3F,-,98,1529,https://tabelog.com/tokyo/A1315/A131504/13024619/dtlmenu,https://tabelog.com/tokyo/A1315/A131504/13024619/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1315/A131504/13024619/dtlphotolst/4/smp2
パティスリー・アラカンパーニュ 池袋店,（PATISSERIE a la campagne）,https://tabelog.com/tokyo/A1305/A130501/13116092/,池袋マルイに準ずる,池袋駅,カフェ フレンチ ケーキ,￥1000～￥1999,￥1000～￥1999,3.54,東京都 豊島区西池袋3-28-13 マルイシティ池袋 1F,-,147,6606,https://tabelog.com/tokyo/A1305/A130501/13116092/dtlmenu,https://tabelog.com/tokyo/A1305/A130501/13116092/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1305/A130501/13116092/dtlphotolst/4/smp2
パティスリー キハチ 羽田空港第１ターミナル店,,https://tabelog.com/tokyo/A1315/A131504/13047484/,第1旅客ターミナルマーケットプレイスに準ずる,羽田空港第１ターミナル駅（東京モノレール）,洋菓子（その他） ソフトクリーム,～￥999,～￥999,3.47,東京都 大田区羽田空港3-3-2 羽田空港第1旅客ターミナル  2F 東京食賓館(洋菓子館),-,46,665,https://tabelog.com/tokyo/A1315/A131504/13047484/dtlmenu,https://tabelog.com/tokyo/A1315/A131504/13047484/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1315/A131504/13047484/dtlphotolst/4/smp2
ブーランジェリー・パティスリー・クリスタ,（Boulangerie Patisserie Christa）,https://tabelog.com/tokyo/A1308/A130803/13213475/,土日祝,麹町駅,パン サンドイッチ ケーキ,～￥999,～￥999,3.33,東京都 千代田区麹町4-1-5 麹町志村ビル 1F,-,21,478,https://tabelog.com/tokyo/A1308/A130803/13213475/dtlmenu,https://tabelog.com/tokyo/A1308/A130803/13213475/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1308/A130803/13213475/dtlphotolst/4/smp2
パティスリー・ユイ,（patisserie Yui）,https://tabelog.com/tokyo/A1313/A131301/13095645/,日曜日,新富町駅,洋菓子（その他）,-,～￥999,3.32,東京都 中央区銀座1-21-13 ,-,9,302,https://tabelog.com/tokyo/A1313/A131301/13095645/dtlmenu,https://tabelog.com/tokyo/A1313/A131301/13095645/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1313/A131301/13095645/dtlphotolst/4/smp2
パティスリー・キハチ 東武百貨店池袋店,,https://tabelog.com/tokyo/A1305/A130501/13198535/,不定休(東武百貨店池袋店に準ずる),池袋駅,ケーキ 洋菓子（その他）,～￥999,～￥999,3.24,東京都 豊島区西池袋1-1-25 東武百貨店池袋店 B1F,-,15,116,https://tabelog.com/tokyo/A1305/A130501/13198535/dtlmenu,https://tabelog.com/tokyo/A1305/A130501/13198535/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1305/A130501/13198535/dtlphotolst/4/smp2
パティスリーヴィヴィエンヌ,（Patisserie Vivienne）,https://tabelog.com/tokyo/A1329/A132904/13138145/,無休　（東急スクウェアの営業日に準じます）,八王子駅,ケーキ 洋菓子（その他）,-,～￥999,3.20,東京都 八王子市旭町9-1 八王子東急スクエア  1F,-,15,185,https://tabelog.com/tokyo/A1329/A132904/13138145/dtlmenu,https://tabelog.com/tokyo/A1329/A132904/13138145/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1329/A132904/13138145/dtlphotolst/4/smp2
パティスリー ジャン・ミエ 玉川高島屋S・C店,（Patisserie Jean Millet）,https://tabelog.com/tokyo/A1317/A131708/13008144/,不定休（高島屋に準ずる）,二子玉川駅,ケーキ,￥1000～￥1999,￥1000～￥1999,3.15,東京都 世田谷区玉川3-17-1 玉川タカシマヤ  B1F,-,6,62,https://tabelog.com/tokyo/A1317/A131708/13008144/dtlmenu,https://tabelog.com/tokyo/A1317/A131708/13008144/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1317/A131708/13008144/dtlphotolst/4/smp2
パティスリー ウフ 桜台,,https://tabelog.com/tokyo/A1321/A132101/13240055/,木曜日・金曜日・土曜日,桜台駅,ケーキ,-,～￥999,3.12,東京都 練馬区桜台1-6-7 ,-,7,40,https://tabelog.com/tokyo/A1321/A132101/13240055/dtlmenu,https://tabelog.com/tokyo/A1321/A132101/13240055/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1321/A132101/13240055/dtlphotolst/4/smp2
パティスリーモア,（Patisserie moa.）,https://tabelog.com/tokyo/A1317/A131714/13224830/,不定休(SNSにて告知。日曜日が休みの場合もあり),雪が谷大塚駅,ケーキ 洋菓子（その他）,-,～￥999,3.11,東京都 大田区雪が谷大塚町19-6 ,-,5,110,https://tabelog.com/tokyo/A1317/A131714/13224830/dtlmenu,https://tabelog.com/tokyo/A1317/A131714/13224830/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1317/A131714/13224830/dtlphotolst/4/smp2
パティスリー スワロウテイル マジ クレープ,（Patisserie Swallowtail Maji Crepe）,https://tabelog.com/tokyo/A1305/A130501/13242668/,-,池袋駅,クレープ,～￥999,～￥999,3.09,東京都 豊島区東池袋1-13-13 銀座スバルビル 2F,-,8,440,https://tabelog.com/tokyo/A1305/A130501/13242668/dtlmenu,https://tabelog.com/tokyo/A1305/A130501/13242668/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1305/A130501/13242668/dtlphotolst/4/smp2
デルレイ銀座 パティスリー,（DelReY）,https://tabelog.com/tokyo/A1301/A130101/13229508/,年末年始,銀座駅,ケーキ チョコレート マカロン,～￥999,～￥999,3.08,東京都 中央区銀座5-9-18 三原小路入ル 1F,-,5,295,https://tabelog.com/tokyo/A1301/A130101/13229508/dtlmenu,https://tabelog.com/tokyo/A1301/A130101/13229508/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1301/A130101/13229508/dtlphotolst/4/smp2
パティスリー・タァイ アトレ大井町店,（Patisserie tie）,https://tabelog.com/tokyo/A1315/A131501/13113647/,不定休（アトレに準ずる）,大井町駅,ケーキ,-,～￥999,3.07,東京都 品川区大井1-2-1 アトレ大井町  2F,-,4,28,https://tabelog.com/tokyo/A1315/A131501/13113647/dtlmenu,https://tabelog.com/tokyo/A1315/A131501/13113647/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1315/A131501/13113647/dtlphotolst/4/smp2
パティスリー ストラスブール+ビー 多摩センター店,（Pâtisserie Strasbourg+B）,https://tabelog.com/tokyo/A1327/A132702/13251945/,不定休,小田急多摩センター駅,ケーキ,～￥999,～￥999,3.06,東京都 多摩市落合1-11-2 小田急マルシェ多摩センター 2F,-,5,82,https://tabelog.com/tokyo/A1327/A132702/13251945/dtlmenu,https://tabelog.com/tokyo/A1327/A132702/13251945/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1327/A132702/13251945/dtlphotolst/4/smp2
パティスリー・スワロウテイル 東急ハンズ池袋店出張所,（Patisserie Swallowtail）,https://tabelog.com/tokyo/A1305/A130501/13202172/,-,東池袋駅,ケーキ,～￥999,￥1000～￥1999,3.05,東京都 豊島区東池袋1-28-10 東急ハンズ池袋店 1F,-,4,186,https://tabelog.com/tokyo/A1305/A130501/13202172/dtlmenu,https://tabelog.com/tokyo/A1305/A130501/13202172/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1305/A130501/13202172/dtlphotolst/4/smp2
パティスリー ムッシュ エム 瑞穂店,（Patisseris Monsieur M）,https://tabelog.com/tokyo/A1329/A132901/13061589/,-,箱根ケ崎駅,ケーキ,-,～￥999,3.05,東京都 西多摩郡瑞穂町大字高根623 ザ・モールみずほ16  1F,-,3,11,https://tabelog.com/tokyo/A1329/A132901/13061589/dtlmenu,https://tabelog.com/tokyo/A1329/A132901/13061589/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1329/A132901/13061589/dtlphotolst/4/smp2
パティスリー ジュンウジタ 二子玉川店,（Patisserie Jun Ujita）,https://tabelog.com/tokyo/A1317/A131708/13247809/,-,二子玉川駅,ケーキ,-,￥2000～￥2999,3.04,東京都 世田谷区玉川2-1-16 ,-,2,88,https://tabelog.com/tokyo/A1317/A131708/13247809/dtlmenu,https://tabelog.com/tokyo/A1317/A131708/13247809/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1317/A131708/13247809/dtlphotolst/4/smp2
パティスリー銀座千疋屋 銀座SIX店,,https://tabelog.com/tokyo/A1301/A130101/13207678/,-,銀座駅,洋菓子（その他）,-,￥1000～￥1999,3.03,東京都 中央区銀座6-10-1 GINZA SIX B2F,-,16,345,https://tabelog.com/tokyo/A1301/A130101/13207678/dtlmenu,https://tabelog.com/tokyo/A1301/A130101/13207678/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1301/A130101/13207678/dtlphotolst/4/smp2
パティスリー カメリア 銀座 新宿伊勢丹店,,https://tabelog.com/tokyo/A1304/A130401/13257677/,-,新宿三丁目駅,ケーキ,-,-,3.00,東京都 新宿区新宿3-14-1 伊勢丹新宿店,-,5,237,https://tabelog.com/tokyo/A1304/A130401/13257677/dtlmenu,https://tabelog.com/tokyo/A1304/A130401/13257677/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1304/A130401/13257677/dtlphotolst/4/smp2
パティスリー・サダハル・アオキ・パリ 銀座三越,（Patisserie Sadaharu AOKI Paris）,https://tabelog.com/tokyo/A1301/A130101/13247634/,銀座三越に準ずる,銀座駅,マカロン 洋菓子（その他）,-,～￥999,3.00,東京都 中央区銀座4-6-16 銀座三越,-,2,13,https://tabelog.com/tokyo/A1301/A130101/13247634/dtlmenu,https://tabelog.com/tokyo/A1301/A130101/13247634/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1301/A130101/13247634/dtlphotolst/4/smp2
パティスリー デリーモ 新宿伊勢丹店,（DEL'IMMO）,https://tabelog.com/tokyo/A1304/A130401/13249706/,施設に準ずる,新宿三丁目駅,ケーキ,～￥999,～￥999,3.00,東京都 新宿区新宿3-14-1 伊勢丹新宿店 B1F,-,1,492,https://tabelog.com/tokyo/A1304/A130401/13249706/dtlmenu,https://tabelog.com/tokyo/A1304/A130401/13249706/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1304/A130401/13249706/dtlphotolst/4/smp2
パティスリーグランタミア,,https://tabelog.com/tokyo/A1329/A132901/13227432/,水曜日・毎月最終火曜日,立飛駅,ケーキ,-,-,-,東京都 立川市栄町4-45-26 ママーズハウス1F,-,1,8,https://tabelog.com/tokyo/A1329/A132901/13227432/dtlmenu,https://tabelog.com/tokyo/A1329/A132901/13227432/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1329/A132901/13227432/dtlphotolst/4/smp2
patisserie amehare,（パティスリー アメハレ）,https://tabelog.com/tokyo/A1317/A131709/13267230/,-,若林駅,ケーキ 洋菓子（その他） スイーツ（その他）,-,-,-,東京都 世田谷区若林1-17-5 ,-,-,12,https://tabelog.com/tokyo/A1317/A131709/13267230/dtlmenu,https://tabelog.com/tokyo/A1317/A131709/13267230/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1317/A131709/13267230/dtlphotolst/4/smp2
パティスリー デリーモ ルミネ立川店,（DEL'IMMO）,https://tabelog.com/tokyo/A1329/A132901/13222316/,ルミネ立川店に準ずる,立川駅,ケーキ チョコレート 洋菓子（その他）,-,-,-,東京都 立川市曙町2-1-1 ルミネ立川店 1F,-,-,122,https://tabelog.com/tokyo/A1329/A132901/13222316/dtlmenu,https://tabelog.com/tokyo/A1329/A132901/13222316/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1329/A132901/13222316/dtlphotolst/4/smp2
st/4/smp2
